timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:05:23.134, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.136, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.149, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.150, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.161, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.163, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.174, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.175, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.186, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.188, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.199, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.200, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.211, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.212, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.224, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.225, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.236, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.237, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.249, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.250, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.262, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.263, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.274, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.276, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.287, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.288, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.299, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.300, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.312, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.313, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.324, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.326, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.337, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.338, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.350, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.351, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.362, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.364, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.375, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:23.376, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:23.387, NVIDIA A30, 49, 0 %, 0 %
