timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 16:51:27.472, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.485, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.496, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.508, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.519, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.530, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.541, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.552, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.564, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.575, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.587, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.598, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.609, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.620, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.631, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.643, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.654, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.666, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.677, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.688, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.699, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.711, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.722, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.733, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.744, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.755, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.767, NVIDIA A30, 55, 0 %, 0 %
2022/12/07 16:51:27.778, NVIDIA A30, 55, 0 %, 0 %
