timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:07:28.256, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.258, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.271, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.272, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.284, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.285, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.296, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.297, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.309, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.310, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.321, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.322, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.333, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.334, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.346, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.347, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.359, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.360, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.371, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.373, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.384, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.385, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.396, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.397, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.408, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.410, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.421, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.422, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.433, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.435, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.446, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.447, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.458, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.459, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.471, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.472, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.483, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.484, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.496, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.497, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.508, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.509, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.521, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.522, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.534, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.535, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.546, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.547, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.559, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.560, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.571, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.572, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.584, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.585, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.596, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.597, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.608, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.610, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.621, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.622, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.634, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.635, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.646, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.647, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.659, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.660, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.671, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.673, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.684, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.685, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.697, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.698, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.709, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.710, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.721, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.722, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.734, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.735, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.746, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.747, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.758, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.760, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.771, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.772, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.784, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.785, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.796, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.797, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.808, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.809, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.820, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.822, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.833, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.834, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.846, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.847, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.858, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.859, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.870, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.871, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.883, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.884, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.895, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.897, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:07:28.908, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.909, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:07:28.920, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.921, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:07:28.932, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.934, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.945, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.946, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.957, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.958, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.970, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.971, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.982, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.983, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:28.995, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:28.996, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.007, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.008, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.019, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.021, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:07:29.032, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.033, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:07:29.044, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.046, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.057, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.058, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.069, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.070, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.082, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.083, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.094, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.095, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.106, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.108, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.119, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.120, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.131, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.133, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.144, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.145, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.157, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.158, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.169, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.170, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.181, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.182, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:07:29.193, NVIDIA A30, 51, 0 %, 0 %
2022/12/07 02:07:29.196, NVIDIA A30, 42, 0 %, 0 %
