timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 16:42:27.528, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.540, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.551, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.563, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.574, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.586, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.597, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.608, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.619, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.630, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.642, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.653, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.664, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.676, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.687, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.698, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.709, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.720, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.731, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.743, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.754, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.765, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.777, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.788, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.799, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.810, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.821, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.833, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.844, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.855, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.866, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.878, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.889, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.900, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.911, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.922, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.933, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.945, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.956, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.968, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.979, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:27.990, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.001, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.012, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.023, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.035, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.046, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.057, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.069, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.080, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.091, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.102, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.113, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.125, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.136, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.147, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.159, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.170, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.181, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.192, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.203, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.215, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.226, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.237, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.249, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.260, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.271, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.282, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.293, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.304, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.316, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.327, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.338, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.350, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.361, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.373, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.384, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.395, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.406, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.417, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.429, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.440, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:28.452, NVIDIA A30, 52, 0 %, 0 %
