timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/06 23:20:58.409, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.422, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.433, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.444, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.455, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.466, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.478, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.489, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.500, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.511, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.523, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.535, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.546, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.557, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.568, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.579, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.590, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.602, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.613, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.624, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.635, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
2022/12/06 23:20:58.647, NVIDIA A100-SXM4-40GB, 28, 0 %, 0 %
