timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:00:38.261, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.264, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.276, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.277, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.289, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.290, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.301, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.302, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.313, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.314, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.326, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.327, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.339, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.340, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.351, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.352, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.363, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.365, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.376, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.378, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.389, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.390, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.401, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.402, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.413, NVIDIA A30, 47, 0 %, 0 %
2022/12/07 02:00:38.414, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:00:38.426, NVIDIA A30, 47, 0 %, 0 %
